target_id	length	eff_length	est_counts	tpm
gene_32|GeneMark.hmm|1722_nt|-|47033|48754	1722	1469.07	4	69.1055
gene_33|GeneMark.hmm|2667_nt|+|48872|51538	2667	2414.07	3	31.5403
gene_34|GeneMark.hmm|741_nt|-|51424|52164	741	493.286	1	51.4512
gene_35|GeneMark.hmm|558_nt|+|52256|52813	558	331.194	0	0
gene_36|GeneMark.hmm|1347_nt|-|53124|54470	1347	1094.07	0	0
gene_37|GeneMark.hmm|1737_nt|-|54598|56334	1737	1484.07	1	17.1018
gene_38|GeneMark.hmm|540_nt|-|56398|56937	540	317.223	6	480.045
gene_39|GeneMark.hmm|1545_nt|-|57158|58702	1545	1292.07	80	1571.44
gene_40|GeneMark.hmm|1386_nt|-|59373|60758	1386	1133.07	3	67.1985
gene_41|GeneMark.hmm|1152_nt|+|60976|62127	1152	899.07	2	56.4588
gene_42|GeneMark.hmm|3129_nt|+|62231|65359	3129	2876.07	22	194.141
gene_43|GeneMark.hmm|891_nt|-|65476|66366	891	638.402	1	39.7558
gene_44|GeneMark.hmm|4467_nt|+|66574|71040	4467	4214.07	59	355.341
gene_45|GeneMark.hmm|657_nt|+|71262|71918	657	415.549	5	305.382
gene_46|GeneMark.hmm|648_nt|+|72247|72894	648	407.509	0	0
gene_47|GeneMark.hmm|480_nt|+|73005|73484	480	271.135	0	0
gene_48|GeneMark.hmm|891_nt|+|73706|74596	891	638.402	9	357.802
gene_49|GeneMark.hmm|891_nt|+|74723|75613	891	638.402	0	0
gene_50|GeneMark.hmm|420_nt|-|75616|76035	420	223.581	1	113.517
gene_51|GeneMark.hmm|543_nt|+|76184|76726	543	319.576	12	953.02
gene_52|GeneMark.hmm|1422_nt|+|76792|78213	1422	1169.07	1	21.7097
gene_53|GeneMark.hmm|2730_nt|+|78337|81066	2730	2477.07	28	286.89
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	701.07	60	2172.13
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	395.299	8	513.641
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	310.475	5	408.732
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2171.07	2	23.3804
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	338.745	0	0
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	286.761	1	88.5064
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	356.227	7	498.731
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	971.07	39	1019.32
gene_62|GeneMark.hmm|528_nt|+|90678|91205	528	308.176	7	576.493
gene_63|GeneMark.hmm|483_nt|+|92473|92955	483	273.525	0	0
gene_64|GeneMark.hmm|525_nt|+|93033|93557	525	305.974	0	0
gene_65|GeneMark.hmm|960_nt|-|93827|94786	960	707.07	1	35.8949
gene_66|GeneMark.hmm|1023_nt|-|95080|96102	1023	770.07	0	0
gene_67|GeneMark.hmm|780_nt|-|96805|97584	780	529.947	26	1245.19
gene_68|GeneMark.hmm|453_nt|+|97693|98145	453	249.812	3	304.792
gene_69|GeneMark.hmm|360_nt|-|98398|98757	360	178.927	7	992.927
gene_70|GeneMark.hmm|720_nt|+|99283|100002	720	473.929	3	160.658
gene_71|GeneMark.hmm|339_nt|-|100530|100868	339	162.684	0	0
gene_72|GeneMark.hmm|1029_nt|+|101083|102111	1029	776.07	2	65.407
gene_73|GeneMark.hmm|537_nt|+|102435|102971	537	314.527	0	0
gene_74|GeneMark.hmm|723_nt|-|102973|103695	723	476.691	0	0
gene_75|GeneMark.hmm|1548_nt|-|103815|105362	1548	1295.07	0	0
gene_76|GeneMark.hmm|588_nt|-|105485|106072	588	356.227	0	0
gene_77|GeneMark.hmm|873_nt|+|106349|107221	873	620.528	3	122.703
gene_78|GeneMark.hmm|1821_nt|-|107265|109085	1821	1568.07	13	210.413
gene_79|GeneMark.hmm|1185_nt|-|109162|110346	1185	932.07	15	408.449
gene_80|GeneMark.hmm|1149_nt|-|110722|111870	1149	896.07	3	84.9717
gene_81|GeneMark.hmm|393_nt|-|111922|112314	393	203.195	0	0
gene_82|GeneMark.hmm|390_nt|-|112409|112798	390	201.033	0	0
gene_83|GeneMark.hmm|1497_nt|-|112913|114409	1497	1244.07	0	0
gene_84|GeneMark.hmm|1089_nt|-|114506|115594	1089	836.07	0	0
gene_85|GeneMark.hmm|360_nt|+|115854|116213	360	178.927	11	1560.31
gene_86|GeneMark.hmm|603_nt|-|116255|116857	603	368.628	0	0
gene_87|GeneMark.hmm|420_nt|+|117321|117740	420	223.581	2	227.033
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	896.07	4	113.296
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1574.07	0	0
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	851.07	1	29.8215
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	692.139	3	110.008
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	1010.07	0	0
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1595.07	2	31.8233
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	331.194	3	229.897
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1106.07	3	68.8389
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	153.371	2	330.964
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	221.185	1	114.746
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	986.07	4	102.955
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2759.07	4	36.7953
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	692.139	0	0
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	221.185	2	229.493
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	402.499	3	189.17
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	402.499	2	126.113
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	437.085	4	232.268
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	986.07	1	25.7387
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2711.07	327	3061.27
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1259.07	10	201.579
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	371.361	3	205.031
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	462.354	5	274.467
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	271.135	0	0
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1133.07	2	44.799
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	392.379	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	404.923	0	0
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	284.61	1	89.1754
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	366.008	9	624.089
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1544.07	2	32.8744
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	142.287	1	178.373
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	590.648	2	85.9401
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1667.07	11	167.469
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	142.287	2	356.746
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	434.613	0	0
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1049.07	0	0
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	456.91	0	0
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	155.449	1	163.27
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1616.07	6	94.2293
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1163.07	0	0
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	512.733	0	0
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	400.237	0	0
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1013.07	11	275.58
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	974.07	1	26.0558
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	376.668	3	202.142
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	496.138	205	10486.9
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1502.07	3	50.6904
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	140.119	0	0
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	686.139	1	36.9899
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	153.371	0	0
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	947.07	8	214.389
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6098.07	11	45.782
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	328.717	1	77.2098
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	596.648	1	42.538
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	454.094	3	167.676
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1319.07	3	57.7229
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	392.379	6	388.097
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4142.07	25	153.185
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	190.258	0	0
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	653.339	60	2330.81
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1919.07	2	26.4505
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	149.115	0	0
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	484.629	0	0
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1235.07	4	82.1984
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	899.07	5	141.147
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3713.07	5	34.1768
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5258.07	3	14.4807
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	506.887	0	0
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	902.07	1	28.1355
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1100.07	6	138.429
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1103.07	1	23.0087
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	806.07	0	0
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1835.07	500	6915.32
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	521.631	8	389.244
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	389.58	0	0
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	995.07	5	127.53
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	471.025	1	53.883
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1001.07	7	177.471
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1211.07	22.5106	471.751
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	827.07	27.4894	843.563
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	611.589	1	41.4988
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	456.91	4	222.19
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	284.61	34	3031.96
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	552.55	7	321.53
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	381.77	0	0
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	155.449	1	163.27
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	521.631	103	5011.52
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	752.07	2	67.4942
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3659.07	3	20.8087
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	137.788	0	0
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1652.07	23	353.341
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1211.07	17	356.266
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	555.44	1	45.6938
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1220.07	4	83.209
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	261.441	4	388.312
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	535.257	5	237.084
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	541.149	2	93.8011
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2261.07	16	179.598
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	187.897	0	0
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	899.07	3	84.6882
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	278.202	3	273.688
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	581.648	5	218.175
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	665.207	1	38.1538
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	632.465	6	240.774
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	284.61	0	0
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	713.07	4	142.371
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	331.194	1	76.6323
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	710.07	5	178.716
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1685.07	8	120.494
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	471.025	0	0
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	962.07	7	184.666
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1055.07	3	72.1664
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	569.935	5	222.659
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	310.475	1	81.7464
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	722.07	4.13764	145.435
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	728.07	13	453.174
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	223.581	0	0
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	328.717	0	0
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	653.339	0	0
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	815.07	29	903.022
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	242.427	1	104.692
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	240.207	3	316.979
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	294.071	0	0
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	734.07	25	864.366
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	448.549	7	396.08
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	247.355	1	102.606
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	538.257	0	0
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	653.339	14	543.857
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	259.12	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1052.07	2	48.2481
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	218.811	3	347.974
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	490.434	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	368.628	5	344.252
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	920.07	0	0
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	232.823	1	109.011
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1583.07	0	0
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	205.674	8	987.203
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	689.139	0	0
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	506.887	2	100.142
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1208.07	1	21.0089
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1016.07	0	0
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2750.07	1	9.22893
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	959.07	49	1296.7
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	348.586	55	4004.49
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	336.208	68	5133.3
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	752.07	1216.8	41063.5
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1610.07	7	110.344
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1016.07	0	0
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	977.07	4	103.903
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	980.07	14	362.548
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	620.528	2	81.8019
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	387.098	1	65.5653
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	303.436	0	0
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	366.008	0	0
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	333.914	1	76.0083
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	176.766	0	0
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2915.07	7	60.9458
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	176.766	4	574.324
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	256.618	3	296.708
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	701.07	0	0
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	203.195	7	874.338
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	836.07	9	273.209
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	133.329	0	0
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	366.008	0	0
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	358.928	1	70.711
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	256.618	0	0
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	291.809	108	9393.33
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	632.465	8	321.032
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	569.935	0	0
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	214.23	1	118.472
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	232.823	2	218.021
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	532.577	0	0
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	512.733	1	49.4998
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1061.07	0	0
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	442.773	1	57.321
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	626.528	36	1458.33
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	713.07	66	2349.13
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	611.589	4	165.995
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1397.07	4	72.6669
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	167.311	0	0
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	400.237	4	253.652
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1007.07	0	0
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	845.07	1	30.0332
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	373.823	1	67.8936
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	713.07	2	71.1857
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	758.07	0	0
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	599.589	2	84.6587
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	135.374	4	749.93
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2693.07	25	235.607
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1451.07	20.1056	351.661
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	286.761	13	1150.58
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	578.706	9	394.711
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	185.412	5	684.427
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	407.509	19	1183.35
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	328.717	0	0
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1547.07	1	16.4053
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	368.628	1	68.8503
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	284.61	0	0
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	614.528	9	371.703
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	381.77	0	0
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	205.674	16	1974.41
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	572.935	6	265.791
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	153.371	0	0
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	266.222	11	1048.68
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1229.07	1	20.6499
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	244.921	0	0
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	740.07	4	137.177
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	151.409	0	0
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	333.914	0	0
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	504.139	0	0
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2015.07	13	163.738
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3545.07	61	436.717
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1226.07	5	103.502
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1367.07	1	18.5654
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3080.07	6	49.4408
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	902.07	0	0
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4673.07	10	54.3116
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	572.935	10	442.986
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1916.07	77	1019.94
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	830.07	9	275.184
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2600.07	25	244.034
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1538.07	4	66.0053
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3281.07	1508.61	11669.6
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	451.368	1	56.2295
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	529.947	2	95.7838
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1973.07	95	1222.01
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1040.07	1	24.4024
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	722.07	5	175.746
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1670.07	0	0
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	314.527	57	4599.52
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	407.509	0	0
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	384.533	1	66.0026
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	140.119	9	1630.2
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4718.07	1479	7956.07
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2558.07	27	267.884
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1658.07	13	198.992
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	418.167	3	182.082
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	740.07	0	0
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	387.098	3	196.696
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	240.207	10	1056.6
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	725.07	4	140.015
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1208.07	19	399.169
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	205.674	0	0
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1016.07	2	49.9576
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	169.438	4	599.162
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2048.07	16	198.276
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	650.339	5	195.131
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	818.07	0	0
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	412.801	0	0
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2237.07	8	90.7623
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	194.658	12	1564.6
gene_338|GeneMark.hmm|1047_nt|-|440999|442045	1047	794.07	0	0
gene_339|GeneMark.hmm|1626_nt|-|442203|443828	1626	1373.07	8	147.874
gene_340|GeneMark.hmm|717_nt|-|443924|444640	717	471.025	3	161.649
gene_341|GeneMark.hmm|1197_nt|-|444734|445930	1197	944.07	75	2016.29
