target_id	length	eff_length	est_counts	tpm
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1079.38	4	40.5648
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	782.377	7	97.9366
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1811.38	339	2048.58
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	498.735	10	219.479
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	366.078	0	0
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	971.377	11	123.956
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	447.411	8	195.725
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	977.377	9	100.796
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1187.38	34.959	322.28
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	803.377	48.041	654.569
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	588.804	9	167.315
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	433.959	16	403.585
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	262.465	107	4462.47
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	530.001	6	123.919
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	358.529	1	30.5308
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	141.994	7	539.625
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	498.735	286	6277.11
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	728.377	1	15.0282
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3635.38	23	69.2535
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	125.932	0	0
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1628.38	62	416.773
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1187.38	37	341.096
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	532.843	1	20.543
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1196.38	10	91.4945
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	239.594	4	182.746
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	512.982	16	341.414
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	518.468	1	21.1126
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2237.38	30	146.773
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	171.294	0	0
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	875.377	12	150.055
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	255.079	0	0
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	559.031	1	19.5807
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	641.707	0	0
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	609.449	4	71.8432
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	262.465	16	667.285
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	689.377	4	63.5135
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	309.721	6	212.053
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	686.377	9	143.53
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1661.38	23	151.538
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	447.411	8	195.725
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	938.377	7	81.6552
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1031.38	3	31.8395
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	547.36	12	239.978
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	288.899	5	189.446
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	698.377	8.14887	127.723
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	704.377	16	248.644
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	204.647	0	0
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	307.576	3	106.766
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	629.896	0	0
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	791.377	72	995.891
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	221.729	1	49.3674
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	219.586	0	0
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	271.603	4	161.209
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	710.377	50	770.449
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	425.175	5	128.726
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	226.104	1	48.4121
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	515.828	3	63.6619
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	629.896	30	521.334
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	237.634	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1028.38	1	10.6441
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	200.051	1	54.717
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	467.721	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	345.971	12	379.668
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	896.377	7	85.4811
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	213.594	0	0
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1559.38	14	98.2743
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	187.982	13	756.992
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	665.578	0	0
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	484.767	4	90.3212
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1184.38	2	18.4843
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	992.377	0	0
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2726.38	6	24.0895
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	935.377	93	1088.33
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	326.281	112	3757.42
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	313.936	192	6694.57
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	728.377	847.851	12741.7
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1586.38	21	144.903
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	992.377	0	0
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	953.377	15	172.222
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	956.377	11	125.9
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	597.509	2	36.6394
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	363.862	2	60.1668
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	281.263	2	77.8359
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	343.292	1	31.886
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	311.665	1	35.1217
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	161.614	13	880.495
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2891.38	3	11.3574
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	161.614	4	270.922
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	235.314	18	837.312
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	677.377	2	32.3193
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	185.759	4	235.707
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	812.377	19	256.011
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	121.712	3	269.805
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	343.292	0	0
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	336.235	5	162.776
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	235.314	1	46.5174
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	269.228	328	13335.7
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	609.449	25	449.02
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	547.36	0	0
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	195.678	0	0
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	213.594	0	0
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	510.033	0	0
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	490.426	3	66.9593
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1037.38	0	0
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	419.345	0	0
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	603.449	100	1813.94
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	689.377	215	3413.85
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	588.804	4	74.3622
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1373.38	10	79.7027
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	152.63	0	0
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	376.105	10	291.041
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	983.377	0	0
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	821.377	0	0
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	351.359	1	31.1539
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	689.377	15	238.176
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	734.377	9	134.149
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	576.862	2	37.9508
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	123.666	3	265.542
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2669.38	19	77.9124
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1427.38	36.2626	278.088
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	264.793	33	1364.18
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	556.086	42	826.743
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	169.188	11	711.684
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	384.217	19	541.303
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	307.576	0	0
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1523.38	2	14.371
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	345.971	16	506.224
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	262.465	0	0
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	591.804	15	277.445
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	358.529	1	30.5308
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	187.982	23	1339.29
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	550.306	18	358.04
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	140.368	0	0
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	244.078	8	358.776
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1205.38	1	9.08113
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	223.919	0	0
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	716.377	0	0
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	138.068	0	0
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	311.665	0	0
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	482.008	0	0
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	1991.38	25	137.42
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3521.38	102	317.067
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1202.38	0	0
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1343.38	7	57.0379
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3056.38	14	50.14
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	878.377	0	0
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4649.38	26	61.2127
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	550.306	20	397.822
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1892.38	90	520.593
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	806.377	12	162.894
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2576.38	42	178.444
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1514.38	19	137.335
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3257.38	1759.82	5913.74
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	428.132	3	76.702
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	507.134	6	129.507
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1949.38	234	1313.96
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1016.38	2	21.5396
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	698.377	21	329.149
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1646.38	0	0
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	293.483	200	7459.51
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	384.217	11	313.386
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	361.086	11	333.461
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	128.015	10	855.068
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4694.38	1219	2842.42
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2534.38	61	263.464
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1634.38	34	227.714
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	394.599	5	138.7
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	716.377	1	15.2799
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	363.862	2	60.1668
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	219.586	35	1744.73
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	701.377	5	78.0336
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1184.38	27	249.538
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	187.982	4	232.921
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	992.377	1	11.0303
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	155.037	12	847.245
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2024.38	66	356.875
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	627.02	12	209.49
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	794.377	11	151.575
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	389.393	1	28.1109
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2213.38	31	153.31
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	177.257	3	185.26
gene_338|GeneMark.hmm|1047_nt|-|440999|442045	1047	770.377	0	0
gene_339|GeneMark.hmm|1626_nt|-|442203|443828	1626	1349.38	18	146.017
gene_340|GeneMark.hmm|717_nt|-|443924|444640	717	447.411	9	220.191
