target_id	length	eff_length	est_counts	tpm
gene_30|GeneMark.hmm|831_nt|+|45670|46500	831	589.379	4	104.843
gene_31|GeneMark.hmm|321_nt|+|46592|46912	321	147.706	0	0
gene_32|GeneMark.hmm|1722_nt|-|47033|48754	1722	1478.82	2	20.8925
gene_33|GeneMark.hmm|2667_nt|+|48872|51538	2667	2423.82	8	50.9876
gene_34|GeneMark.hmm|741_nt|-|51424|52164	741	502.241	6	184.55
gene_35|GeneMark.hmm|558_nt|+|52256|52813	558	338.523	0	0
gene_36|GeneMark.hmm|1347_nt|-|53124|54470	1347	1103.82	5	69.9756
gene_37|GeneMark.hmm|1737_nt|-|54598|56334	1737	1493.82	2	20.6827
gene_38|GeneMark.hmm|540_nt|-|56398|56937	540	323.974	61	2908.67
gene_39|GeneMark.hmm|1545_nt|-|57158|58702	1545	1301.82	35	415.329
gene_40|GeneMark.hmm|1386_nt|-|59373|60758	1386	1142.82	0	0
gene_41|GeneMark.hmm|1152_nt|+|60976|62127	1152	908.82	0	0
gene_42|GeneMark.hmm|3129_nt|+|62231|65359	3129	2885.82	18	96.3559
gene_43|GeneMark.hmm|891_nt|-|65476|66366	891	648.57	2	47.6375
gene_44|GeneMark.hmm|4467_nt|+|66574|71040	4467	4223.82	45	164.582
gene_45|GeneMark.hmm|657_nt|+|71262|71918	657	424.475	460	16741
gene_46|GeneMark.hmm|648_nt|+|72247|72894	648	416.536	9	333.784
gene_47|GeneMark.hmm|480_nt|+|73005|73484	480	274.882	0	0
gene_48|GeneMark.hmm|891_nt|+|73706|74596	891	648.57	124	2953.52
gene_49|GeneMark.hmm|891_nt|+|74723|75613	891	648.57	0	0
gene_50|GeneMark.hmm|420_nt|-|75616|76035	420	225.883	2	136.78
gene_51|GeneMark.hmm|543_nt|+|76184|76726	543	326.391	28	1325.24
gene_52|GeneMark.hmm|1422_nt|+|76792|78213	1422	1178.82	22	288.304
gene_53|GeneMark.hmm|2730_nt|+|78337|81066	2730	2486.82	16	99.3918
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	710.82	88	1912.48
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	403.319	10	383.024
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	316.601	1	48.7936
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2180.82	1	7.08362
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	346.521	0	0
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	292.267	5	264.281
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	364.553	1	42.3755
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	980.82	45	708.758
gene_62|GeneMark.hmm|528_nt|+|90678|91205	528	314.138	8	393.41
gene_63|GeneMark.hmm|483_nt|+|92473|92955	483	277.217	0	0
gene_64|GeneMark.hmm|525_nt|+|93033|93557	525	311.837	1	49.539
gene_65|GeneMark.hmm|960_nt|-|93827|94786	960	716.82	4	86.2035
gene_66|GeneMark.hmm|1023_nt|-|95080|96102	1023	779.82	0	0
gene_67|GeneMark.hmm|780_nt|-|96805|97584	780	540.205	28	800.709
gene_68|GeneMark.hmm|453_nt|+|97693|98145	453	252.729	3	183.376
gene_69|GeneMark.hmm|360_nt|-|98398|98757	360	179.02	9	776.634
gene_70|GeneMark.hmm|720_nt|+|99283|100002	720	482.82	2	63.9911
gene_71|GeneMark.hmm|339_nt|-|100530|100868	339	162.22	3	285.687
gene_72|GeneMark.hmm|1029_nt|+|101083|102111	1029	785.82	2	39.3171
gene_73|GeneMark.hmm|537_nt|+|102435|102971	537	321.35	0	0
gene_74|GeneMark.hmm|723_nt|-|102973|103695	723	485.675	9	286.267
gene_75|GeneMark.hmm|1548_nt|-|103815|105362	1548	1304.82	1	11.8393
gene_76|GeneMark.hmm|588_nt|-|105485|106072	588	364.553	0	0
gene_77|GeneMark.hmm|873_nt|+|106349|107221	873	630.886	1	24.4864
gene_78|GeneMark.hmm|1821_nt|-|107265|109085	1821	1577.82	612	5991.96
gene_79|GeneMark.hmm|1185_nt|-|109162|110346	1185	941.82	4	65.6095
gene_80|GeneMark.hmm|1149_nt|-|110722|111870	1149	905.82	6	102.326
gene_81|GeneMark.hmm|393_nt|-|111922|112314	393	204.282	1	75.6216
gene_82|GeneMark.hmm|390_nt|-|112409|112798	390	202.142	0	0
gene_83|GeneMark.hmm|1497_nt|-|112913|114409	1497	1253.82	0	0
gene_84|GeneMark.hmm|1089_nt|-|114506|115594	1089	845.82	4	73.0562
gene_85|GeneMark.hmm|360_nt|+|115854|116213	360	179.02	0	0
gene_86|GeneMark.hmm|603_nt|-|116255|116857	603	377.338	2	81.8793
gene_87|GeneMark.hmm|420_nt|+|117321|117740	420	225.883	1	68.3898
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	905.82	0	0
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1583.82	9	87.7832
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	860.82	291.653	5233.95
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	701.89	490.347	10792.2
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	1019.82	25	378.697
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1604.82	4	38.5042
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	338.523	0	0
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1115.82	24	332.271
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	152.217	0	0
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	223.372	1	69.1585
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	995.82	22	341.285
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2768.82	0	0
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	701.89	2	44.0186
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	223.372	1	69.1585
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	410.913	4	150.378
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	410.913	5	187.973
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	446.096	2	69.259
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	995.82	0	0
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2720.82	148	840.305
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1268.82	5	60.8758
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	379.638	7	284.842
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	471.393	16	524.338
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	274.882	0	0
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1142.82	2	27.035
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	400.524	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	413.83	0	0
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	289.74	1	53.3171
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	374.842	0	0
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1553.82	1	9.94201
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	141.311	0	0
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	601.32	1	25.6903
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1676.82	2	18.4255
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	141.311	0	0
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	443.365	0	0
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1058.82	0	0
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	465.769	0	0
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	154.557	3	299.853
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1625.82	18	171.031
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1172.82	2	26.3435
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	522.524	1	29.5644
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	408.246	2	75.6804
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1022.82	6	90.6206
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	983.82	7	109.915
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	384.931	2	80.2643
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	505.191	198	6054.58
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1511.82	1	10.2182
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	138.86	6	667.498
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	695.89	0	0
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	152.217	0	0
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	956.82	2	32.2905
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6107.82	15	37.9385
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	336.123	0	0
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	607.32	0	0
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	462.909	0	0
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1328.82	1	11.6254
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	400.524	6	231.418
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4151.82	28	104.182
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	190.435	0	0
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	663.57	73	1699.46
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1928.82	3	24.0273
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	147.706	0	0
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	494.087	1	31.266
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1244.82	5	62.0495
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	908.82	4	67.9919
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3722.82	3	12.4487
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5267.82	6	17.5952
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	516.732	0	0
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	911.82	2	33.8841
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1109.82	0	0
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1112.82	4	55.5277
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	815.82	10	189.357
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1844.82	282	2361.4
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	531.471	4	116.267
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	397.93	0	0
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	1004.82	10	153.74
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	479.869	15	482.885
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1010.82	8	122.262
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1220.82	10.8916	137.821
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	836.82	24.1084	445.052
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	622.199	6	148.969
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	465.769	0	0
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	289.74	49	2612.54
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	562.899	1	27.4438
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	390.1	0	0
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	154.557	1	99.951
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	531.471	120	3488
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	761.82	0	0
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3668.82	4	16.8426
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	136.877	0	0
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1661.82	8	74.3671
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1220.82	5	63.2693
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	565.899	5	136.492
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1229.82	9	113.051
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	265.172	2	116.514
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	545.827	3	84.9066
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	551.229	3	84.0745
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2270.82	14	95.2402
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	187.889	4	328.877
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	908.82	4	67.9919
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	282.546	0	0
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	592.379	4	104.312
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	675.436	3	68.6139
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	642.634	4	96.1549
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	289.74	0	0
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	722.82	3	64.1159
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	338.523	1	45.6338
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	719.82	14	300.455
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1694.82	36	328.136
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	479.869	2	64.3847
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	971.82	9	143.064
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1064.82	5	72.5385
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	580.843	6	159.576
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	316.601	1	48.7936
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	731.82	12.7446	269.028
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	737.82	4	83.7499
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	225.883	0	0
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	336.123	0	0
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	663.57	0	0
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	824.82	21	393.31
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	245.259	0	0
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	242.78	0	0
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	299.259	0	0
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	743.82	43	893.049
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	457.463	7	236.384
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	250.206	0	0
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	548.229	0	0
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	663.57	8	186.242
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	262.493	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1061.82	2	29.0974
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	221.266	1	69.8168
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	499.541	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	377.338	1	40.9397
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	929.82	2	33.2281
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	235.319	1	65.6475
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1592.82	6	58.1915
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	206.847	7	522.785
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	698.89	0	0
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	516.732	1	29.8958
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1217.82	0	0
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1025.82	0	0
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2759.82	13	72.7675
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	968.82	40	637.811
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	357.093	62	2682.16
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	343.701	112	5033.98
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	761.82	325.255	6595.49
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1619.82	9	85.8323
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1025.82	1	15.0593
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	986.82	13	203.507
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	989.82	27	421.388
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	630.886	1	24.4864
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	395.659	1	39.044
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	309.268	0	0
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	374.842	3	123.637
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	341.274	0	0
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	176.563	17	1487.39
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2924.82	0	0
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	176.563	4	349.973
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	260.161	7	415.654
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	710.82	0	0
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	204.282	5	378.108
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	845.82	8	146.112
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	132.885	1	116.251
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	374.842	0	0
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	366.646	6	252.801
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	260.161	2	118.758
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	296.932	223	11601.7
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	642.634	2	48.0775
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	580.843	0	0
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	216.707	3	213.857
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	235.319	0	0
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	542.989	0	0
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	522.524	6	177.386
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1070.82	0	0
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	451.736	0	0
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	636.76	70	1698.23
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	722.82	98	2094.45
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	622.199	13	322.767
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1406.82	1	10.9809
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	166.62	0	0
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	408.246	4	151.361
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1016.82	0	0
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	854.82	2	36.1435
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	382.325	0	0
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	722.82	8	170.976
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	767.82	0	0
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	610.26	8	202.512
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	134.956	0	0
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2702.82	35	200.044
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1460.82	24.1422	255.302
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	292.267	17	898.555
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	589.379	3	78.6324
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	185.654	2	166.418
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	416.536	27	1001.35
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	336.123	0	0
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1556.82	0	0
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	377.338	3	122.819
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	289.74	1	53.3171
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	625.199	6	148.255
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	390.1	0	0
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	206.847	29	2165.83
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	583.496	17	450.077
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	152.217	0	0
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	270.199	6	343.039
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1238.82	1	12.47
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	247.679	0	0
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	749.82	0	0
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	149.927	0	0
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	341.274	1	45.2659
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	513.834	0	0
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2024.82	19	144.958
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3554.82	39	169.481
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1235.82	0	0
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1376.82	1	11.2201
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3089.82	23	114.993
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	911.82	15	254.131
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4682.82	62	204.531
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	583.496	50	1323.75
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1925.82	55	441.186
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	839.82	9	165.551
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2609.82	23	136.142
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1547.82	14	139.728
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3290.82	941.112	4417.86
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	460.047	1	33.5794
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	540.205	11	314.564
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1982.82	137	1067.36
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1049.82	1	14.715
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	731.82	12	253.31
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1679.82	1	9.19628
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	321.35	132	6345.58
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	416.536	3	111.261
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	392.82	0	0
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	138.86	13	1446.25
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4727.82	706	2306.85
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2567.82	26	156.417
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1667.82	27	250.086
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	427.173	0	0
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	749.82	0	0
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	395.659	1	39.044
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	242.78	8	509.04
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	734.82	0	0
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1217.82	8	101.48
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	206.847	0	0
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1025.82	2	30.1185
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	169.141	5	456.664
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2057.82	33	247.732
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	660.57	6	140.316
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	827.82	3	55.9835
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	421.689	0	0
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2246.82	22	151.262
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	195.261	5	395.576
gene_338|GeneMark.hmm|1047_nt|-|440999|442045	1047	803.82	0	0
gene_339|GeneMark.hmm|1626_nt|-|442203|443828	1626	1382.82	8	89.3715
gene_340|GeneMark.hmm|717_nt|-|443924|444640	717	479.869	6	193.154
gene_341|GeneMark.hmm|1197_nt|-|444734|445930	1197	953.82	106	1716.78
