target_id	length	eff_length	est_counts	tpm
gene_85|GeneMark.hmm|360_nt|+|115854|116213	360	163.793	4	323.4
gene_86|GeneMark.hmm|603_nt|-|116255|116857	603	347.96	9	342.521
gene_87|GeneMark.hmm|420_nt|+|117321|117740	420	206.277	0	0
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	877.015	2	30.1993
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1555.02	4	34.0643
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	832.015	361.339	5751.19
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	673.082	569.661	11207.9
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	991.015	46	614.684
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1576.02	0	0
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	310.282	1	42.6793
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1087.02	9	109.643
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	139.653	0	0
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	204.045	1	64.9004
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	967.015	10	136.943
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2740.02	1	4.83305
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	673.082	0	0
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	204.045	2	129.801
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	381.497	0	0
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	381.497	0	0
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	417.292	1	31.7346
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	967.015	1	13.6943
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2692.02	88	432.892
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1240.02	11	117.473
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	350.529	8	302.231
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	442.021	10	299.593
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	250.31	0	0
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1114.02	1	11.8873
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	371.145	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	384.07	0	0
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	263.414	0	0
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	345.425	1	38.3372
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1525.02	10	86.836
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	130.016	1	101.854
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	571.924	5	115.773
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1648.02	9	72.3195
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	130.016	1	101.854
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	414.502	0	0
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1030.02	0	0
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	436.241	1	30.3562
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	141.67	0	0
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1597.02	15	124.382
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1144.02	2	23.1511
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	493.17	0	0
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	378.883	4	139.807
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	994.015	0	0
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	955.015	3	41.5992
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	355.551	0	0
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	475.799	258	7180.76
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1483.02	0	0
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	128.228	0	0
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	667.082	4	79.4063
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	139.653	0	0
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	928.015	5	71.3492
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6079.02	15	32.6762
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	308.163	2	85.9456
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	577.81	2	45.8373
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	433.459	0	0
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1300.02	6	61.1191
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	371.145	7	249.763
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4123.02	27	86.7207
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	174.743	0	0
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	634.278	70	1461.48
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1900.02	0	0
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	135.756	0	0
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	464.266	0	0
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1216.02	6	65.3411
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	880.015	1	15.0482
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3694.02	6	21.5093
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5239.02	2	5.05539
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	487.511	0	0
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	883.015	0	0
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1081.02	4	49.0007
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1084.02	2	24.4325
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	787.015	1	16.8264
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1816.02	154	1122.99
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	501.624	4	105.598
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	368.296	0	0
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	976.015	7	94.9764
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	450.176	9	264.749
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	982.015	8	107.881
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1192.02	5.77793	64.1896
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	808.015	16.2221	265.865
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	592.635	2	44.6906
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	436.241	0	0
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	263.414	52	2614.2
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	533.748	1	24.8106
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	360.742	0	0
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	141.67	3	280.426
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	501.624	159	4197.52
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	733.015	0	0
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3640.02	11	40.0188
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	126.437	0	0
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1633.02	19	154.077
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1192.02	10	111.094
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	536.535	2	49.3635
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1201.02	9	99.2357
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	241.53	10	548.28
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	516.321	4	102.592
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	522.011	2	50.737
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2242.02	20	118.131
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	172.531	2	153.51
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	880.015	4	60.1927
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	256.98	0	0
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	563.206	3	70.5388
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	646.278	0	0
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	613.278	5	107.966
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	263.414	3	150.819
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	694.015	5	95.4059
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	310.282	0	0
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	691.015	9	172.476
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1666.02	25	198.717
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	450.176	0	0
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	943.015	3	42.1286
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1036.02	6	76.6936
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	551.372	2	48.0352
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	288.958	1	45.8289
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	703.015	9.63585	181.51
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	709.015	16	298.84
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	206.277	0	0
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	308.163	0	0
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	634.278	0	0
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	796.015	18	299.451
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	224.702	0	0
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	222.492	2	119.039
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	272.209	2	97.2975
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	715.015	35	648.227
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	427.979	0	0
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	228.899	0	0
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	519.218	1	25.5049
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	634.278	11	229.661
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	239.051	1	55.3967
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1033.02	0	0
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	201.858	0	0
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	470.034	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	347.96	13	494.752
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	901.015	3	44.0923
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	215.226	0	0
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1564.02	6	50.8024
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	189.659	1	69.8232
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	670.082	0	0
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	487.511	0	0
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1189.02	0	0
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	997.015	4	53.1291
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2731.02	16	77.5836
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	940.015	26	366.279
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	327.271	87	3520.35
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	315.067	109	4581.4
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	733.015	195.364	3529.44
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1591.02	6	49.9403
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	997.015	5	66.4114
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	958.015	14	193.522
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	961.015	7	96.4588
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	601.517	1	22.0154
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	365.558	1	36.2258
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	281.832	5	234.938
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	345.425	1	38.3372
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	312.725	0	0
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	161.506	8	655.959
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2896.02	6	27.4362
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	161.506	1	81.9949
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	237.306	8	446.432
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	682.015	3	58.2507
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	187.296	3	212.112
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	817.015	8	129.668
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	122.819	1	107.822
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	345.425	0	0
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	337.163	0	0
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	237.306	0	0
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	270.067	295	14465.2
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	613.278	0	0
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	551.372	5	120.088
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	198.123	2	133.681
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	215.226	4	246.115
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	513.372	2	51.5908
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	493.17	11	295.373
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1042.02	4	50.8347
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	422.532	1	31.3411
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	607.278	61	1330.2
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	694.015	109	2079.85
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	592.635	0	0
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1378.02	10	96.0993
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	152.562	1	86.8017
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	378.883	3	104.855
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	988.015	0	0
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	826.015	4	64.1278
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	352.987	3	112.548
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	694.015	2	38.1624
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	739.015	5	89.5964
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	580.81	3	68.4008
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	124.641	2	212.493
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2674.02	36	178.284
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1432.02	16	147.961
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	265.831	5	249.08
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	560.206	13	307.305
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	170.291	5	388.824
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	386.797	25	855.915
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	308.163	0	0
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1528.02	0	0
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	347.96	2	76.1157
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	263.414	1	50.273
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	595.576	6	133.41
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	360.742	1	36.7094
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	189.659	31	2164.52
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	554.372	10	238.876
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	139.653	0	0
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	245.789	5	269.39
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1210.02	1	10.9442
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	226.724	0	0
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	721.015	0	0
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	137.67	0	0
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	312.725	0	0
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	484.56	1	27.3292
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	1996.02	7	46.4417
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3526.02	35	131.449
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1207.02	3	32.9141
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1348.02	5	49.119
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3061.02	40	173.049
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	883.015	21	314.938
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4654.02	49	139.426
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	554.372	28	668.854
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1897.02	18	125.654
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	811.015	8	130.628
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2581.02	29	148.793
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1519.02	12	104.615
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3262.02	644.231	2615.35
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	430.85	1	30.7361
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	510.474	2	51.8837
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1954.02	149	1009.79
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1021.02	8	103.76
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	703.015	3	56.5107
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1651.02	3	24.0627
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	293.929	239	10767.9
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	386.797	3	102.71
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	362.854	8	291.966
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	128.228	34	3511.31
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4699.02	352	991.996
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2539.02	17	88.6661
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1639.02	41	331.265
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	397.692	6	199.792
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	721.015	1	18.3666
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	365.558	1	36.2258
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	222.492	12	714.235
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	706.015	1	18.7569
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1189.02	18	200.475
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	189.659	0	0
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	997.015	4	53.1291
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	154.897	4	341.973
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2029.02	28	182.746
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	631.278	5	104.887
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	799.015	3	49.7211
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	391.971	3	101.354
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2218.02	20	119.41
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	179.126	9	665.361
gene_338|GeneMark.hmm|1047_nt|-|440999|442045	1047	775.015	7	119.608
gene_339|GeneMark.hmm|1626_nt|-|442203|443828	1626	1354.02	9	88.0224
gene_340|GeneMark.hmm|717_nt|-|443924|444640	717	450.176	7	205.916
