target_id	length	eff_length	est_counts	tpm
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	263.84	3	15.257
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1139.32	60	70.6636
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	393.094	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	406.943	19	62.6483
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	279.296	9	43.238
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	365.621	42	154.137
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1550.32	47	40.6786
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	133.6	39	391.693
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	597.188	51	114.59
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1673.32	216	173.207
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	133.6	28	281.216
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	436.889	5	15.3563
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1055.32	9	11.4432
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	459.463	5	14.6018
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	146.888	11	100.484
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1622.32	306	253.09
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1169.32	10	11.4751
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	517.889	1	2.59091
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	401.505	20	66.8387
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1019.32	141	185.609
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	980.316	131	179.306
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	376.904	20	71.2013
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	500.151	5510	14782.2
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1508.32	19	16.9025
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	131.674	24	244.568
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	692.503	32	62.0036
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	144.433	13	120.772
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	953.316	112	157.641
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6104.32	223	49.0181
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	326.28	10	41.1243
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	602.931	30	66.764
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	456.74	41	120.449
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1325.32	32	32.3981
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	393.094	181	617.833
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4148.32	587	189.869
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	181.81	13	95.943
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	659.618	1571	3195.75
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1925.32	46	32.0586
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	140.133	1	9.57519
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	488.404	8	21.9786
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1241.32	137	148.09
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	905.316	50	74.1069
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3719.32	105	37.8804
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5264.32	91	23.1947
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	511.977	12	31.4499
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	908.316	24	35.4538
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1106.32	28	33.96
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1109.32	57	68.9459
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	812.316	57	94.1539
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1841.32	2970	2164.3
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	526.397	124	316.08
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	390.265	1	3.43819
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	1001.32	74	99.1629
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	473.982	44	124.56
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1007.32	48	63.9388
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1217.32	250.091	275.666
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	833.316	331.909	534.439
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	617.671	76	165.099
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	459.463	34	99.2925
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	279.296	1039	4991.59
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	558.934	88	211.257
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	382.141	9	31.6015
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	146.888	60	548.093
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	526.397	4041	10300.6
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	758.316	12	21.2334
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3665.32	222	81.27
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	129.426	6	62.204
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1658.32	364	294.525
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1217.32	241	265.645
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	561.934	62	148.045
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1226.32	163	178.35
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	253.872	56	295.979
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	541.078	89	220.709
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	547.078	59	144.708
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2267.32	350	207.131
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	179.277	5	37.4226
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	905.316	110	163.035
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	271.821	23	113.536
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	588.494	35	79.8022
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	671.561	14	27.9725
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	638.618	82	172.29
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	279.296	53	254.624
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	719.442	106	197.696
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	328.754	48	195.911
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	716.503	61	114.235
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1691.32	265	210.237
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	473.982	86	243.459
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	968.316	84	116.399
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1061.32	102	128.957
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	576.594	132	307.18
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	307.106	93	406.335
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	728.442	84.4275	155.517
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	734.442	171	312.412
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	216.39	0	0
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	326.28	66	271.42
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	659.618	19	38.65
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	821.316	546	892.013
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	235.01	7	39.9669
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	232.525	92	530.893
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	289.21	22	102.07
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	740.316	629	1140.05
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	450.936	70	208.292
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	240.057	2	11.179
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	544.078	34	83.8507
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	659.618	217	441.424
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	251.347	2	10.6769
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1058.32	34	43.1074
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	211.952	24	151.937
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	494.236	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	368.427	72	262.222
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	926.316	46	66.6327
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	225.462	14	83.3188
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1589.32	98	82.7379
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	197.615	100	678.998
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	695.503	7	13.5048
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	511.977	22	57.6581
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1214.32	16	17.6798
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1022.32	12	15.7502
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2756.32	30	14.6043
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	965.316	959	1333.02
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	347.033	1382	5343.5
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	333.9	1954	7852.29
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	758.316	1145.57	2027.03
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1616.32	112	92.978
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1022.32	53	69.5632
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	983.316	160	218.331
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	986.316	219	297.932
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	626.618	54	115.632
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	387.536	13	45.0111
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	299.678	5	22.3874
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	365.621	20	73.3986
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	331.197	15	60.7707
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	167.384	184	1475
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2921.32	69	31.6927
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	167.384	58	464.946
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	248.865	218	1175.39
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	707.503	17	32.241
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	195.488	103	706.979
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	842.316	236	375.946
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	125.2	21	225.064
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	365.621	7	25.6895
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	357.414	99	371.666
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	248.865	8	43.1334
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	286.738	3904	18268.9
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	638.618	95	199.605
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	576.594	6	13.9627
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	206.844	8	51.8963
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	225.462	20	119.027
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	538.17	16	39.8923
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	517.889	24	62.1818
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1067.32	5	6.28587
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	445.206	35	105.486
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	632.618	1144	2426.46
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	719.442	2762	5151.3
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	617.671	59	128.169
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1403.32	73	69.8001
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	158.039	0	0
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	401.505	98	327.51
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1013.32	9	11.9175
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	851.316	48	75.6553
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	374.134	32	114.765
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	719.442	99	184.641
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	764.316	90	158
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	605.776	58	128.471
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	127.287	29	305.704
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2699.32	469	233.135
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1457.32	482.112	443.897
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	281.599	329	1567.66
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	585.494	195	446.89
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	176.702	75	569.519
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	409.588	343	1123.66
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	326.28	7	28.787
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1553.32	17	14.6851
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	368.427	49	178.457
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	279.296	5	24.0211
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	620.671	143	309.145
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	382.141	9	31.6015
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	197.615	449	3048.7
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	579.594	159	368.097
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	144.433	1	9.29016
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	258.983	159	823.787
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1235.32	14	15.2068
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	237.513	0	0
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	746.316	23	41.3517
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	142.097	1	9.44285
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	331.197	1	4.05138
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	508.977	10	26.3627
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2021.32	218	144.714
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3551.32	57	21.5365
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1232.32	42	45.7315
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1373.32	29	28.3345
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3086.32	144	62.6052
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	908.316	5	7.38621
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4679.32	349	100.076
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	579.594	275	636.645
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1922.32	975	680.563
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	836.316	256	410.732
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2606.32	658	338.756
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1544.32	205	178.117
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3287.32	6583.19	2687.1
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	453.936	46	135.973
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	535.17	97	243.203
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1979.32	2774	1880.53
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1046.32	42	53.8611
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	728.442	113	208.148
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1676.32	22	17.6098
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	312.181	2847	12236.9
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	409.588	76	248.975
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	384.773	51	177.85
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	131.674	370	3770.43
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4724.32	9580	2720.92
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2564.32	853	446.34
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1664.32	696	561.128
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	420.22	24	76.6342
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	746.316	4	7.19161
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	387.536	31	107.334
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	232.525	246	1419.56
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	731.442	65	119.24
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1214.32	369	407.74
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	197.615	12	81.4798
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1022.32	37	48.563
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	160.171	72	603.168
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2054.32	868	566.945
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	656.618	117	239.09
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	824.316	32	52.0889
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	414.871	12	38.8111
