target_id	length	eff_length	est_counts	tpm
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	310.439	3	29.2899
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	260.552	0	0
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	328.287	30	276.975
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	944.586	201	644.951
gene_62|GeneMark.hmm|528_nt|+|90678|91205	528	280.931	190	2049.87
gene_63|GeneMark.hmm|483_nt|+|92473|92955	483	247.145	16	196.218
gene_64|GeneMark.hmm|525_nt|+|93033|93557	525	278.428	0	0
gene_65|GeneMark.hmm|960_nt|-|93827|94786	960	680.586	29	129.148
gene_66|GeneMark.hmm|1023_nt|-|95080|96102	1023	743.586	4	16.3043
gene_67|GeneMark.hmm|780_nt|-|96805|97584	780	503.475	56	337.118
gene_68|GeneMark.hmm|453_nt|+|97693|98145	453	224.87	41	552.617
gene_69|GeneMark.hmm|360_nt|-|98398|98757	360	155.199	43	839.754
gene_70|GeneMark.hmm|720_nt|+|99283|100002	720	447.041	30	203.398
gene_71|GeneMark.hmm|339_nt|-|100530|100868	339	139.981	19	411.394
gene_72|GeneMark.hmm|1029_nt|+|101083|102111	1029	749.586	19	76.8253
gene_73|GeneMark.hmm|537_nt|+|102435|102971	537	288.567	8	84.0263
gene_74|GeneMark.hmm|723_nt|-|102973|103695	723	449.478	42	283.213
gene_75|GeneMark.hmm|1548_nt|-|103815|105362	1548	1268.59	32	76.4544
gene_76|GeneMark.hmm|588_nt|-|105485|106072	588	328.287	3	27.6975
gene_77|GeneMark.hmm|873_nt|+|106349|107221	873	593.946	70	357.21
gene_78|GeneMark.hmm|1821_nt|-|107265|109085	1821	1541.59	447	878.845
gene_79|GeneMark.hmm|1185_nt|-|109162|110346	1185	905.586	401	1342.11
gene_80|GeneMark.hmm|1149_nt|-|110722|111870	1149	869.586	47	163.816
gene_81|GeneMark.hmm|393_nt|-|111922|112314	393	179.997	4	67.3546
gene_82|GeneMark.hmm|390_nt|-|112409|112798	390	177.539	0	0
gene_83|GeneMark.hmm|1497_nt|-|112913|114409	1497	1217.59	0	0
gene_84|GeneMark.hmm|1089_nt|-|114506|115594	1089	809.586	2	7.48754
gene_85|GeneMark.hmm|360_nt|+|115854|116213	360	155.199	39	761.638
gene_86|GeneMark.hmm|603_nt|-|116255|116857	603	340.824	57	506.894
gene_87|GeneMark.hmm|420_nt|+|117321|117740	420	200.306	8	121.051
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	869.586	21	73.1946
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1547.59	114	223.266
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	824.586	104	382.269
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	665.65	185	842.361
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	983.586	3	9.24445
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1568.59	42	81.1546
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	303.461	22	219.731
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1079.59	35	98.2614
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	131.851	2	45.9747
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	198.289	4	61.141
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	959.586	36	113.708
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2732.59	37	41.0393
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	665.65	0	0
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	198.289	3	45.8558
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	375.166	10	80.7884
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	375.166	12	96.9461
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	410.435	45	332.308
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	959.586	9	28.427
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2684.59	337	380.474
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1232.59	134	329.503
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	343.349	55	485.511
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	435.595	73	507.94
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	244.735	2	24.7689
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1106.59	51	139.687
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	364.795	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	377.944	5	40.0973
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	258.359	3	35.1942
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	337.925	20	179.383
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1517.59	24	47.9325
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	121.685	7	174.355
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	564.774	18	96.5984
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1640.59	129	238.321
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	121.685	10	249.078
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	407.753	2	14.8664
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1022.59	2	5.92792
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	429.847	6	42.3068
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	133.52	21	476.701
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1589.59	21	40.0412
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1136.59	13	34.6668
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	486.375	7	43.6214
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	372.239	8	65.1389
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	986.586	56	172.038
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	947.586	87	278.274
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	348.56	21	182.606
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	469.109	3921	25333.5
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1475.59	14	28.7565
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	119.782	2	50.6071
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	659.65	7	32.163
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	131.851	3	68.962
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	920.586	115	378.622
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6071.59	154	76.876
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	301.325	4	40.2344
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	570.612	30	159.35
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	427.013	22	156.154
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1292.59	25	58.6209
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	364.795	57	473.585
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4115.59	53	39.0316
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	166.197	4	72.9474
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	626.712	196	947.896
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1892.59	24	38.4351
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	128.135	0	0
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	457.778	1	6.62091
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1208.59	105	263.32
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	872.586	58	201.461
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3686.59	68	55.9058
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5231.59	42	24.3326
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	480.56	4	25.2281
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	875.586	9	31.1542
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1073.59	7	19.7621
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1076.59	10	28.1529
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	779.586	22	85.5324
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1808.59	1030	1726.12
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	494.857	84	514.484
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	362.153	0	0
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	968.586	32	100.135
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	444.127	28	191.084
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	974.586	39	121.288
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1184.59	124.092	317.505
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	800.586	190.908	722.749
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	585.227	70	362.532
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	429.847	19	133.972
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	258.359	187	2193.77
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	526.295	63	362.814
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	354.074	1	8.5601
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	133.52	34	771.801
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	494.857	2390	14638.3
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	725.586	13	54.3033
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3632.59	251	209.426
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	117.581	0	0
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1625.59	335	624.607
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1184.59	170	434.965
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	529.244	31	177.532
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1193.59	42	106.652
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	235.96	18	231.21
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	509.33	51	303.49
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	514.643	31	182.569
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2234.59	231	313.319
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	164.164	6	110.776
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	872.586	80	277.878
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	251.224	2	24.1291
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	555.989	6	32.7083
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	638.712	3	14.236
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	605.888	48	240.116
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	258.359	54	633.495
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	686.586	74	326.67
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	303.461	8	79.9023
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	683.586	68	301.5
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1658.59	209	381.927
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	444.127	77	525.48
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	935.586	70	226.77
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1028.59	31	91.3468
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	544.041	50	278.555
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	283.431	46	491.908
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	695.586	40.3137	175.66
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	701.586	157	678.252
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	200.306	11	166.445
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	301.325	38	382.227
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	626.712	2	9.67241
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	788.586	493	1894.83
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	218.12	21	291.807
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	215.714	10	140.506
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	267.472	8	90.6533
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	707.586	551	2360.18
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	421.586	43	309.14
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	222.526	0	0
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	511.791	12	71.0659
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	626.712	185	894.698
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	233.532	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1025.59	25	73.8823
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	195.94	16	247.496
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	463.423	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	340.824	68	604.715
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	893.586	33	111.931
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	209.222	17	246.272
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1556.59	14	27.2601
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	182.318	35	581.851
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	662.65	1	4.57392
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	480.56	0	0
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1181.59	2	5.13023
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	989.586	4	12.2512
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2723.59	19	21.1439
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	932.586	871	2830.75
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	320.914	722	6819
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	308.096	780	7673.27
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	725.586	1432.69	5984.6
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1583.59	90	172.256
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	989.586	28	85.7584
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	950.586	96	306.092
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	953.586	92	292.415
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	593.946	12	61.236
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	359.545	4	33.7193
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	276.038	6	65.8801
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	337.925	16	143.507
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	305.719	1	9.91403
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	153.184	29	573.795
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2888.59	23	24.1332
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	153.184	23	455.079
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	231.541	109	1426.82
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	674.586	17	76.3807
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	179.997	39	656.707
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	809.586	103	385.608
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	113.317	32	855.909
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	337.925	11	98.6607
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	330.594	18	165.025
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	231.541	0	0
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	265.095	336	3841.58
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	605.888	129	645.312
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	544.041	2	11.1422
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	191.405	3	47.505
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	209.222	11	159.352
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	506.378	10	59.8546
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	486.375	16	99.706
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1034.59	7	20.5071
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	416.033	10	72.8526
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	599.946	154	778.003
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	686.586	294	1297.85
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	585.227	14	72.5064
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1370.59	81	179.123
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	144.427	0	0
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	372.239	63	512.969
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	980.586	4	12.3636
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	818.586	10	37.0261
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	345.938	22	192.751
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	686.586	62	273.696
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	731.586	53	219.575
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	573.448	31	163.848
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	115.387	19	499.081
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2666.59	87	98.8863
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1424.59	135.723	288.761
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	260.552	384	4466.93
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	552.989	207	1134.56
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	161.92	91	1703.39
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	380.647	310	2468.38
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	301.325	0	0
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1520.59	20	39.865
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	340.824	41	364.608
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	258.359	5	58.6569
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	588.002	64	329.893
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	354.074	14	119.841
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	182.318	112	1861.92
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	546.989	60	332.465
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	131.851	4	91.9493
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	240.384	32	403.474
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1202.59	9	22.6829
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	220.176	1	13.7659
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	713.586	6	25.4846
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	129.907	0	0
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	305.719	4	39.6561
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	477.652	4	25.3817
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	1988.59	221	336.837
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3518.59	45	38.7629
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1199.59	14	35.3728
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1340.59	25	56.522
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3053.59	90	89.3315
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	875.586	3	10.3847
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4646.59	52	33.9189
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	546.989	127	703.717
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1889.59	188	301.553
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	803.586	125	471.465
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2573.59	248	292.069
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1511.59	68	136.348
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3254.59	895.471	833.927
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	424.013	18	128.667
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	503.475	44	264.879
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1946.59	1035	1611.53
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1013.59	42	125.592
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	695.586	126	549.025
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1643.59	20	36.8816
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	288.567	168	1764.55
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	380.647	4	31.8501
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	356.758	13	110.444
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	119.782	48	1214.57
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4691.59	3437	2220.41
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2531.59	387	463.33
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1631.59	150	278.647
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	391.626	19	147.046
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	713.586	12	50.9691
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	359.545	43	362.483
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	215.714	137	1924.93
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	698.586	46	199.577
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1181.59	220	564.325
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	182.318	13	216.116
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	989.586	24	73.5072
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	146.705	5	103.299
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2021.59	676	1013.51
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	623.712	68	330.444
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	791.586	30	114.867
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	386.159	12	94.1863
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2210.59	55	75.4098
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	170.841	11	195.152
