target_id	length	eff_length	est_counts	tpm
gene_44|GeneMark.hmm|4467_nt|+|66574|71040	4467	4203.17	102	427.547
gene_45|GeneMark.hmm|657_nt|+|71262|71918	657	404.185	4	174.357
gene_46|GeneMark.hmm|648_nt|+|72247|72894	648	396.078	0	0
gene_47|GeneMark.hmm|480_nt|+|73005|73484	480	258.107	0	0
gene_48|GeneMark.hmm|891_nt|+|73706|74596	891	627.815	11	308.689
gene_49|GeneMark.hmm|891_nt|+|74723|75613	891	627.815	1	28.0626
gene_50|GeneMark.hmm|420_nt|-|75616|76035	420	212.541	4	331.571
gene_51|GeneMark.hmm|543_nt|+|76184|76726	543	307.82	28	1602.58
gene_52|GeneMark.hmm|1422_nt|+|76792|78213	1422	1158.17	21	319.454
gene_53|GeneMark.hmm|2730_nt|+|78337|81066	2730	2466.17	78	557.227
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	690.168	124	3165.39
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	383.183	11	505.763
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	298.26	6	354.419
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2160.17	3	24.4677
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	326.376	8	431.85
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	274.342	2	128.439
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	344.429	6	306.911
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	960.168	19	348.631
gene_62|GeneMark.hmm|528_nt|+|90678|91205	528	295.739	18	1072.32
gene_63|GeneMark.hmm|483_nt|+|92473|92955	483	260.441	0	0
gene_64|GeneMark.hmm|525_nt|+|93033|93557	525	293.439	0	0
gene_65|GeneMark.hmm|960_nt|-|93827|94786	960	696.168	4	101.229
gene_66|GeneMark.hmm|1023_nt|-|95080|96102	1023	759.168	2	46.4143
gene_67|GeneMark.hmm|780_nt|-|96805|97584	780	519.324	5	169.626
gene_68|GeneMark.hmm|453_nt|+|97693|98145	453	238.024	6	444.111
gene_69|GeneMark.hmm|360_nt|-|98398|98757	360	168.226	5	523.646
gene_70|GeneMark.hmm|720_nt|+|99283|100002	720	463.359	6	228.136
gene_71|GeneMark.hmm|339_nt|-|100530|100868	339	152.319	6	693.996
gene_72|GeneMark.hmm|1029_nt|+|101083|102111	1029	765.168	5	115.126
gene_73|GeneMark.hmm|537_nt|+|102435|102971	537	303.096	0	0
gene_74|GeneMark.hmm|723_nt|-|102973|103695	723	466.079	7	264.606
gene_75|GeneMark.hmm|1548_nt|-|103815|105362	1548	1284.17	0	0
gene_76|GeneMark.hmm|588_nt|-|105485|106072	588	344.429	2	102.304
gene_77|GeneMark.hmm|873_nt|+|106349|107221	873	609.938	5	144.426
gene_78|GeneMark.hmm|1821_nt|-|107265|109085	1821	1557.17	52	588.339
gene_79|GeneMark.hmm|1185_nt|-|109162|110346	1185	921.168	50	956.293
gene_80|GeneMark.hmm|1149_nt|-|110722|111870	1149	885.168	2	39.8074
gene_81|GeneMark.hmm|393_nt|-|111922|112314	393	192.397	4	366.287
gene_82|GeneMark.hmm|390_nt|-|112409|112798	390	190.127	0	0
gene_83|GeneMark.hmm|1497_nt|-|112913|114409	1497	1233.17	1	14.2869
gene_84|GeneMark.hmm|1089_nt|-|114506|115594	1089	825.168	5	106.755
gene_85|GeneMark.hmm|360_nt|+|115854|116213	360	168.226	19	1989.85
gene_86|GeneMark.hmm|603_nt|-|116255|116857	603	356.991	8	394.814
gene_87|GeneMark.hmm|420_nt|+|117321|117740	420	212.541	2	165.786
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	885.168	3	59.7112
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1563.17	12	135.249
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	840.168	2	41.9396
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	681.168	0	0
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	999.168	0	0
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1584.17	7	77.8497
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	319.105	1	55.2111
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1095.17	14	225.22
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	143.855	2	244.942
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	210.07	1	83.8679
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	975.168	6	108.401
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2748.17	17	108.985
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	681.168	0	0
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	210.07	1	83.8679
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	390.758	2	90.1742
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	390.758	1	45.0871
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	426.542	10	413.046
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	975.168	2	36.1335
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2700.17	268	1748.65
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1248.17	21	296.419
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	359.806	21	1028.28
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	451.774	12	467.972
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	258.107	0	0
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1122.17	13	204.101
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	380.378	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	393.279	1	44.7981
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	272.214	2	129.443
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	354.506	2	99.3953
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1533.17	2	22.9827
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	133.446	0	0
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	580.763	2	60.6724
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1656.17	25	265.947
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	133.446	4	528.098
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	423.844	2	83.1351
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1038.17	0	0
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	446.316	0	0
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	145.968	3	362.097
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1605.17	8	87.8071
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1152.17	1	15.2913
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	502.037	1	35.0933
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	388.195	1	45.3848
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1002.17	27	474.661
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	963.168	14	256.086
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	365.095	1	48.2564
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	486.216	613	22212.2
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1491.17	1	11.815
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	131.615	2	267.723
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	675.168	4	104.378
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	143.855	2	244.942
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	936.168	5	94.0971
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6087.17	21	60.7805
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	316.509	4	222.656
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	586.473	3	90.1225
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	443.406	1	39.7337
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1308.17	0	0
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	380.378	6	277.905
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4131.17	6	25.5881
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	179.537	1	98.131
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	642.626	44	1206.3
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1908.17	6	55.3981
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	139.797	0	0
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	474.748	1	37.1105
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1224.17	26	374.19
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	888.168	8	158.692
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3702.17	10	47.5887
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5247.17	8	26.8612
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	496.788	2	70.9282
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	891.168	1	19.7697
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1089.17	0	0
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1092.17	4	64.5254
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	795.168	5	110.782
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1824.17	406	3921.22
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	510.633	19	655.549
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	377.766	0	0
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	984.168	8	143.212
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	460.406	2	76.5331
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	990.168	7	124.552
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1200.17	26.2295	385.042
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	816.168	32.7705	707.397
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	600.998	10	293.148
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	446.316	9	355.271
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	272.214	24	1553.32
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	542.32	12	389.839
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	370.263	0	0
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	145.968	11	1327.69
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	510.633	300	10350.8
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	741.168	5	118.854
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3648.17	28	135.221
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	129.512	1	136.035
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1641.17	49	526.021
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1200.17	48	704.627
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	545.266	8	258.489
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1209.17	9	131.134
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	249.16	6	424.261
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	524.856	5	167.838
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	530.804	6	199.149
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2250.17	42	328.847
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	177.374	0	0
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	888.168	4	79.346
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	265.182	3	199.314
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	571.821	1	30.8106
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	654.497	1	26.9186
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	621.815	16	453.334
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	272.214	14	906.103
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	702.168	7	175.637
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	319.105	2	110.422
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	699.168	5	125.994
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1674.17	25	263.088
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	460.406	9	344.399
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	951.168	10	185.226
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1044.17	4	67.4916
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	560.045	19	597.71
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	298.26	3	177.209
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	711.168	14.4761	358.623
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	717.168	15	368.494
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	212.541	0	0
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	316.509	5	278.32
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	642.626	2	54.8317
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	804.168	61	1336.42
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	231.362	2	152.299
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	229.139	6	461.33
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	281.785	1	62.5233
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	723.168	36	877.048
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	437.495	18	724.869
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	236.036	0	0
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	527.804	2	66.7602
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	642.626	26	712.812
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	246.892	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1041.17	12	203.058
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	207.794	4	339.147
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	480.605	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	356.991	16	789.628
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	909.168	4	77.5132
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	222.119	0	0
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1572.17	7	78.4439
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	194.755	13	1176.02
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	678.168	1	25.979
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	496.788	0	0
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1197.17	1	14.7165
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1005.17	0	0
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2739.17	5	32.1597
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	948.168	106	1969.61
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	336.707	81	4238.31
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	323.853	91	4950.55
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	741.168	1379.29	32786.7
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1599.17	25	275.427
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1005.17	4	70.1102
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	966.168	15	273.526
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	969.168	17	309.037
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	609.938	1	28.8851
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	375.036	2	93.9544
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	291.136	0	0
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	354.506	2	99.3953
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	321.328	0	0
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	165.962	4	424.631
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2904.17	8	48.532
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	165.962	6	636.947
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	244.647	19	1368.28
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	690.168	15	382.91
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	192.397	11	1007.29
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	825.168	17	362.966
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	125.405	2	280.981
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	354.506	4	198.791
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	346.853	2	101.588
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	244.647	0	0
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	279.4	46	2900.62
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	621.815	16	453.334
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	560.045	3	94.3752
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	203.551	7	605.879
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	222.119	0	0
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	521.856	4	135.042
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	502.037	0	0
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1050.17	0	0
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	432.022	0	0
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	615.877	30	858.198
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	702.168	59	1480.37
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	600.998	2	58.6296
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1386.17	17	216.069
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	156.89	0	0
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	388.195	7	317.693
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	996.168	1	17.6859
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	834.168	7	147.844
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	362.582	5	242.954
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	702.168	15	376.366
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	747.168	9	212.219
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	589.473	14	418.431
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	127.324	4	553.489
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2682.17	9	59.1176
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1440.17	19.3393	236.585
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	274.342	46	2954.11
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	568.821	36	1115.03
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	175.115	7	704.264
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	396.078	35	1556.85
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	316.509	0	0
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1536.17	3	34.4067
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	356.991	3	148.055
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	272.214	0	0
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	603.998	5	145.846
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	370.263	7	333.079
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	194.755	32	2894.82
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	563.045	16	500.653
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	143.855	0	0
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	253.687	5	347.242
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1218.17	3	43.3884
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	233.661	0	0
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	729.168	0	0
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	141.635	0	0
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	321.328	0	0
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	493.887	0	0
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2004.17	27	237.35
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3534.17	105	523.434
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1215.17	6	86.9911
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1356.17	9	116.92
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3069.17	11	63.144
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	891.168	0	0
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4662.17	10	37.7896
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	563.045	18	563.234
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1905.17	52	480.873
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	819.168	18	387.132
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2589.17	44	299.4
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1527.17	6	69.2189
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3270.17	1424.63	7675.25
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	440.495	1	39.9962
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	519.324	18	610.652
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1962.17	109	978.702
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1029.17	9	154.069
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	711.168	19	470.697
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1659.17	4	42.4746
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	303.096	34	1976.33
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	396.078	4	177.926
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	372.728	1	47.2681
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	131.615	10	1338.61
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4707.17	1017	3806.46
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2547.17	71	491.09
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1647.17	25	267.4
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	406.855	0	0
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	729.168	0	0
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	375.036	5	234.886
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	229.139	23	1768.43
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	714.168	10	246.695
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1197.17	64	941.857
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	194.755	0	0
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1005.17	4	70.1102
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	158.955	3	332.513
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2037.17	79	683.22
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	639.689	10	275.417
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	807.168	8	174.617
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	401.349	5	219.487
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2226.17	15	118.712
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	183.893	1	95.8066
gene_338|GeneMark.hmm|1047_nt|-|440999|442045	1047	783.168	0	0
gene_339|GeneMark.hmm|1626_nt|-|442203|443828	1626	1362.17	6	77.6034
