target_id	length	eff_length	est_counts	tpm
gene_51|GeneMark.hmm|543_nt|+|76184|76726	543	339.21	27	1291.14
gene_52|GeneMark.hmm|1422_nt|+|76792|78213	1422	1195.89	27	366.227
gene_53|GeneMark.hmm|2730_nt|+|78337|81066	2730	2503.89	28	181.393
gene_54|GeneMark.hmm|954_nt|-|81182|82135	954	727.968	96	2139.14
gene_55|GeneMark.hmm|633_nt|-|82228|82860	633	417.946	15	582.171
gene_56|GeneMark.hmm|531_nt|-|82930|83460	531	329	2	98.6083
gene_57|GeneMark.hmm|2424_nt|+|83752|86175	2424	2197.89	1	7.38028
gene_58|GeneMark.hmm|567_nt|+|86997|87563	567	358.699	1	45.2219
gene_59|GeneMark.hmm|501_nt|+|87684|88184	501	303.943	3	160.106
gene_60|GeneMark.hmm|588_nt|-|88299|88886	588	377.128	10	430.121
gene_61|GeneMark.hmm|1224_nt|-|88962|90185	1224	997.895	34	552.68
gene_62|GeneMark.hmm|528_nt|+|90678|91205	528	326.448	13	645.965
gene_63|GeneMark.hmm|483_nt|+|92473|92955	483	288.901	2	112.295
gene_64|GeneMark.hmm|525_nt|+|93033|93557	525	324.305	2	100.036
gene_65|GeneMark.hmm|960_nt|-|93827|94786	960	733.968	9	198.905
gene_66|GeneMark.hmm|1023_nt|-|95080|96102	1023	796.895	2	40.7107
gene_67|GeneMark.hmm|780_nt|-|96805|97584	780	556.709	45	1311.18
gene_68|GeneMark.hmm|453_nt|+|97693|98145	453	264.724	2	122.551
gene_69|GeneMark.hmm|360_nt|-|98398|98757	360	188.68	1	85.9713
gene_70|GeneMark.hmm|720_nt|+|99283|100002	720	498.649	4	130.12
gene_71|GeneMark.hmm|339_nt|-|100530|100868	339	172.005	4	377.223
gene_72|GeneMark.hmm|1029_nt|+|101083|102111	1029	802.895	3	60.6097
gene_73|GeneMark.hmm|537_nt|+|102435|102971	537	334.304	0	0
gene_74|GeneMark.hmm|723_nt|-|102973|103695	723	501.549	7	226.394
gene_75|GeneMark.hmm|1548_nt|-|103815|105362	1548	1321.89	0	0
gene_76|GeneMark.hmm|588_nt|-|105485|106072	588	377.128	0	0
gene_77|GeneMark.hmm|873_nt|+|106349|107221	873	647.369	7	175.398
gene_78|GeneMark.hmm|1821_nt|-|107265|109085	1821	1594.89	23	233.924
gene_79|GeneMark.hmm|1185_nt|-|109162|110346	1185	958.895	17	287.579
gene_80|GeneMark.hmm|1149_nt|-|110722|111870	1149	922.895	0	0
gene_81|GeneMark.hmm|393_nt|-|111922|112314	393	215.451	1	75.2889
gene_82|GeneMark.hmm|390_nt|-|112409|112798	390	213.191	0	0
gene_83|GeneMark.hmm|1497_nt|-|112913|114409	1497	1270.89	1	12.7635
gene_84|GeneMark.hmm|1089_nt|-|114506|115594	1089	862.895	1	18.7984
gene_85|GeneMark.hmm|360_nt|+|115854|116213	360	188.68	12	1031.66
gene_86|GeneMark.hmm|603_nt|-|116255|116857	603	389.821	10	416.116
gene_87|GeneMark.hmm|420_nt|+|117321|117740	420	237.579	1	68.2765
gene_88|GeneMark.hmm|1149_nt|-|117751|118899	1149	922.895	4	70.3052
gene_89|GeneMark.hmm|1827_nt|-|119023|120849	1827	1600.89	9	91.1925
gene_90|GeneMark.hmm|1104_nt|-|120989|122092	1104	877.895	22.6521	418.549
gene_91|GeneMark.hmm|945_nt|-|122574|123518	945	719.039	38.3479	865.104
gene_92|GeneMark.hmm|1263_nt|-|123670|124932	1263	1036.89	0	0
gene_93|GeneMark.hmm|1848_nt|+|125079|126926	1848	1621.89	8	80.0105
gene_94|GeneMark.hmm|558_nt|-|126944|127501	558	350.944	1	46.2212
gene_95|GeneMark.hmm|1359_nt|+|127594|128952	1359	1132.89	8	114.546
gene_96|GeneMark.hmm|327_nt|-|128953|129279	327	162.331	4	399.703
gene_97|GeneMark.hmm|417_nt|-|129357|129773	417	234.925	1	69.0478
gene_98|GeneMark.hmm|1239_nt|+|129853|131091	1239	1012.89	17	272.248
gene_99|GeneMark.hmm|3012_nt|-|131088|134099	3012	2785.89	1	5.82257
gene_100|GeneMark.hmm|945_nt|+|134187|135131	945	719.039	0	0
gene_101|GeneMark.hmm|417_nt|+|135172|135588	417	234.925	2	138.096
gene_102|GeneMark.hmm|642_nt|-|135589|136230	642	426.348	4	152.186
gene_103|GeneMark.hmm|642_nt|-|136265|136906	642	426.348	4	152.186
gene_104|GeneMark.hmm|681_nt|-|136975|137655	681	462.232	9	315.836
gene_105|GeneMark.hmm|1239_nt|+|137742|138980	1239	1012.89	1	16.0146
gene_106|GeneMark.hmm|2964_nt|-|139049|142012	2964	2737.89	286	1694.45
gene_107|GeneMark.hmm|1512_nt|+|142103|143614	1512	1285.89	10	126.146
gene_108|GeneMark.hmm|606_nt|+|143723|144328	606	392.344	6	248.064
gene_109|GeneMark.hmm|708_nt|-|144620|145327	708	487.19	21	699.198
gene_110|GeneMark.hmm|480_nt|+|145414|145893	480	286.272	1	56.6631
gene_111|GeneMark.hmm|1386_nt|+|145962|147347	1386	1159.89	1	13.985
gene_112|GeneMark.hmm|630_nt|+|147383|148012	630	415.157	0	0
gene_113|GeneMark.hmm|645_nt|-|148016|148660	645	429.045	4	151.23
gene_114|GeneMark.hmm|498_nt|+|148762|149259	498	301.556	0	0
gene_115|GeneMark.hmm|600_nt|-|149376|149975	600	387.296	10	418.829
gene_116|GeneMark.hmm|1797_nt|+|150056|151852	1797	1570.89	1	10.326
gene_117|GeneMark.hmm|312_nt|-|151937|152248	312	150.913	4	429.946
gene_118|GeneMark.hmm|843_nt|-|152729|153571	843	618.309	2	52.4691
gene_119|GeneMark.hmm|1920_nt|-|153899|155818	1920	1693.89	16	153.219
gene_120|GeneMark.hmm|312_nt|-|155904|156215	312	150.913	4	429.946
gene_121|GeneMark.hmm|678_nt|+|156413|157090	678	459.278	0	0
gene_122|GeneMark.hmm|1302_nt|-|157171|158472	1302	1075.89	2	30.1536
gene_123|GeneMark.hmm|702_nt|-|158556|159257	702	481.432	0	0
gene_124|GeneMark.hmm|330_nt|-|159537|159866	330	164.727	0	0
gene_125|GeneMark.hmm|1869_nt|-|160007|161875	1869	1642.89	12	118.482
gene_126|GeneMark.hmm|1416_nt|+|162083|163498	1416	1189.89	1	13.6324
gene_127|GeneMark.hmm|762_nt|+|163491|164252	762	539.197	0	0
gene_128|GeneMark.hmm|639_nt|-|164257|164895	639	423.52	0	0
gene_129|GeneMark.hmm|1266_nt|+|166755|168020	1266	1039.89	4	62.3951
gene_130|GeneMark.hmm|1227_nt|-|168095|169321	1227	1000.89	8	129.653
gene_131|GeneMark.hmm|612_nt|+|169771|170382	612	398.143	0	0
gene_132|GeneMark.hmm|744_nt|+|171352|172095	744	521.837	323	10040.3
gene_133|GeneMark.hmm|1755_nt|+|172232|173986	1755	1528.89	2	21.2193
gene_134|GeneMark.hmm|309_nt|+|174048|174356	309	148.499	4	436.935
gene_135|GeneMark.hmm|939_nt|-|174364|175302	939	713.039	4	90.9968
gene_136|GeneMark.hmm|327_nt|-|175576|175902	327	162.331	1	99.9258
gene_137|GeneMark.hmm|1200_nt|-|176055|177254	1200	973.895	10	166.559
gene_138|GeneMark.hmm|6351_nt|-|177334|183684	6351	6124.89	21	55.6161
gene_139|GeneMark.hmm|555_nt|+|183806|184360	555	348.596	1	46.5326
gene_140|GeneMark.hmm|849_nt|+|184413|185261	849	624.062	4	103.971
gene_141|GeneMark.hmm|699_nt|+|185350|186048	699	479.058	1	33.8604
gene_142|GeneMark.hmm|1572_nt|+|186120|187691	1572	1345.89	0	0
gene_143|GeneMark.hmm|630_nt|+|187713|188342	630	415.157	7	273.505
gene_144|GeneMark.hmm|4395_nt|+|188494|192888	4395	4168.89	58	225.677
gene_145|GeneMark.hmm|375_nt|-|192890|193264	375	200.567	1	80.8761
gene_146|GeneMark.hmm|906_nt|+|193364|194269	906	680.039	101	2409.17
gene_147|GeneMark.hmm|2172_nt|+|194368|196539	2172	1945.89	1	8.33605
gene_148|GeneMark.hmm|321_nt|+|196657|196977	321	157.316	0	0
gene_149|GeneMark.hmm|732_nt|+|197058|197789	732	510.043	0	0
gene_150|GeneMark.hmm|1488_nt|+|197832|199319	1488	1261.89	11	141.4
gene_151|GeneMark.hmm|1152_nt|-|199352|200503	1152	925.895	5	87.5968
gene_152|GeneMark.hmm|3966_nt|-|200845|204810	3966	3739.89	5	21.6865
gene_153|GeneMark.hmm|5511_nt|-|204908|210418	5511	5284.89	2	6.13865
gene_154|GeneMark.hmm|756_nt|+|210513|211268	756	533.573	1	30.4009
gene_155|GeneMark.hmm|1155_nt|+|211335|212489	1155	928.895	0	0
gene_156|GeneMark.hmm|1353_nt|+|212533|213885	1353	1126.89	1	14.3945
gene_157|GeneMark.hmm|1356_nt|+|213927|215282	1356	1129.89	3	43.0688
gene_158|GeneMark.hmm|1059_nt|-|215290|216348	1059	832.895	0	0
gene_159|GeneMark.hmm|2088_nt|+|216527|218614	2088	1861.89	875	7623.12
gene_160|GeneMark.hmm|771_nt|-|218627|219397	771	547.873	8	236.859
gene_161|GeneMark.hmm|627_nt|-|219449|220075	627	412.324	0	0
gene_162|GeneMark.hmm|1248_nt|+|220183|221430	1248	1021.89	0	0
gene_163|GeneMark.hmm|717_nt|-|221803|222519	717	495.798	4	130.868
gene_164|GeneMark.hmm|1254_nt|-|222579|223832	1254	1027.89	1	15.7809
gene_165|GeneMark.hmm|1464_nt|-|223978|225441	1464	1237.89	27.9696	366.506
gene_166|GeneMark.hmm|1080_nt|-|225353|226432	1080	853.895	39.0304	741.445
gene_167|GeneMark.hmm|864_nt|-|226510|227373	864	638.75	8	203.16
gene_168|GeneMark.hmm|702_nt|+|227462|228163	702	481.432	0	0
gene_169|GeneMark.hmm|498_nt|-|228508|229005	498	301.556	65	3496.43
gene_170|GeneMark.hmm|804_nt|+|229164|229967	804	580.2	6	167.746
gene_171|GeneMark.hmm|618_nt|+|230025|230642	618	403.614	0	0
gene_172|GeneMark.hmm|330_nt|-|230658|230987	330	164.727	1	98.4723
gene_173|GeneMark.hmm|771_nt|-|231688|232458	771	547.873	232	6868.91
gene_174|GeneMark.hmm|1005_nt|-|232533|233537	1005	778.895	0	0
gene_175|GeneMark.hmm|3912_nt|-|233887|237798	3912	3685.89	12	52.8102
gene_176|GeneMark.hmm|306_nt|-|237888|238193	306	146.151	0	0
gene_177|GeneMark.hmm|1905_nt|+|238336|240240	1905	1678.89	35	338.161
gene_178|GeneMark.hmm|1464_nt|+|240281|241744	1464	1237.89	12	157.245
gene_179|GeneMark.hmm|807_nt|+|241814|242620	807	582.852	4	111.322
gene_180|GeneMark.hmm|1473_nt|+|243216|244688	1473	1246.89	8	104.073
gene_181|GeneMark.hmm|468_nt|-|244692|245159	468	276.838	4	234.376
gene_182|GeneMark.hmm|786_nt|+|245577|246362	786	562.598	11	317.157
gene_183|GeneMark.hmm|792_nt|+|246298|247089	792	568.542	5	142.655
gene_184|GeneMark.hmm|2514_nt|-|247112|249625	2514	2287.89	20	141.799
gene_185|GeneMark.hmm|372_nt|-|250021|250392	372	198.244	1	81.8239
gene_186|GeneMark.hmm|1152_nt|+|250800|251951	1152	925.895	16	280.31
gene_187|GeneMark.hmm|489_nt|-|252563|253051	489	293.961	5	275.905
gene_188|GeneMark.hmm|834_nt|+|253124|253957	834	609.432	6	159.7
gene_189|GeneMark.hmm|918_nt|-|254278|255195	918	692.039	6	140.637
gene_190|GeneMark.hmm|885_nt|-|255302|256186	885	659.239	5	123.029
gene_191|GeneMark.hmm|498_nt|-|256363|256860	498	301.556	3	161.374
gene_192|GeneMark.hmm|966_nt|-|257436|258401	966	739.968	9	197.292
gene_193|GeneMark.hmm|558_nt|+|258922|259479	558	350.944	2	92.4424
gene_194|GeneMark.hmm|963_nt|+|259557|260519	963	736.968	4	88.0422
gene_195|GeneMark.hmm|1938_nt|-|260534|262471	1938	1711.89	21	198.986
gene_196|GeneMark.hmm|717_nt|+|262864|263580	717	495.798	7	229.02
gene_197|GeneMark.hmm|1215_nt|+|264121|265335	1215	988.895	5	82.0162
gene_198|GeneMark.hmm|1308_nt|+|265401|266708	1308	1081.89	6	89.9593
gene_199|GeneMark.hmm|822_nt|+|266787|267608	822	597.794	1	27.1349
gene_200|GeneMark.hmm|531_nt|+|267767|268297	531	329	8	394.433
gene_201|GeneMark.hmm|975_nt|-|268318|269292	975	748.895	6.19292	134.139
gene_202|GeneMark.hmm|981_nt|-|269341|270321	981	754.895	8	171.903
gene_203|GeneMark.hmm|420_nt|+|270422|270841	420	237.579	2	136.553
gene_204|GeneMark.hmm|555_nt|+|270894|271448	555	348.596	3	139.598
gene_205|GeneMark.hmm|906_nt|+|271524|272429	906	680.039	0	0
gene_206|GeneMark.hmm|1068_nt|+|272517|273584	1068	841.895	46	886.298
gene_207|GeneMark.hmm|444_nt|+|273656|274099	444	257.222	1	63.0626
gene_208|GeneMark.hmm|441_nt|+|274146|274586	441	254.618	3	191.123
gene_209|GeneMark.hmm|510_nt|-|274595|275104	510	311.927	1	52.0028
gene_210|GeneMark.hmm|987_nt|+|276021|277007	987	760.895	48	1023.28
gene_211|GeneMark.hmm|693_nt|-|277008|277700	693	473.058	1	34.2898
gene_212|GeneMark.hmm|450_nt|+|277803|278252	450	262.247	2	123.708
gene_213|GeneMark.hmm|789_nt|+|278357|279145	789	565.542	2	57.3647
gene_214|GeneMark.hmm|906_nt|+|279458|280363	906	680.039	10	238.531
gene_215|GeneMark.hmm|465_nt|+|280846|281310	465	274.227	0	0
gene_216|GeneMark.hmm|1305_nt|-|281342|282646	1305	1078.89	3	45.1047
gene_217|GeneMark.hmm|414_nt|-|283226|283639	414	232.4	5	348.991
gene_218|GeneMark.hmm|738_nt|+|283741|284478	738	516.043	0	0
gene_219|GeneMark.hmm|603_nt|+|284592|285194	603	389.821	2	83.2232
gene_220|GeneMark.hmm|1173_nt|+|285291|286463	1173	946.895	2	34.2616
gene_221|GeneMark.hmm|432_nt|+|286772|287203	432	247.403	0	0
gene_222|GeneMark.hmm|1836_nt|+|287625|289460	1836	1609.89	1	10.0759
gene_223|GeneMark.hmm|396_nt|+|289533|289928	396	217.903	13	967.74
gene_224|GeneMark.hmm|942_nt|+|290243|291184	942	716.039	5	113.269
gene_225|GeneMark.hmm|756_nt|+|291254|292009	756	533.573	0	0
gene_226|GeneMark.hmm|1461_nt|-|292061|293521	1461	1234.89	0	0
gene_227|GeneMark.hmm|1269_nt|+|293571|294839	1269	1042.89	3	46.6617
gene_228|GeneMark.hmm|3003_nt|-|294865|297867	3003	2776.89	2	11.6829
gene_229|GeneMark.hmm|1212_nt|+|298029|299240	1212	985.895	59	970.736
gene_230|GeneMark.hmm|579_nt|-|299237|299815	579	369.349	71	3118.18
gene_231|GeneMark.hmm|564_nt|-|299960|300523	564	355.92	133	6061.48
gene_232|GeneMark.hmm|1005_nt|-|300575|301579	1005	778.895	561.147	11686.3
gene_233|GeneMark.hmm|1863_nt|-|301657|303519	1863	1636.89	6	59.458
gene_234|GeneMark.hmm|1269_nt|+|303565|304833	1269	1042.89	6	93.3234
gene_235|GeneMark.hmm|1230_nt|+|304967|306196	1230	1003.89	7	113.107
gene_236|GeneMark.hmm|1233_nt|-|306339|307571	1233	1006.89	6	96.66
gene_237|GeneMark.hmm|873_nt|+|308022|308894	873	647.369	2	50.1138
gene_238|GeneMark.hmm|624_nt|+|308956|309579	624	409.324	3	118.887
gene_239|GeneMark.hmm|522_nt|+|310018|310539	522	321.747	0	0
gene_240|GeneMark.hmm|600_nt|-|310627|311226	600	387.296	1	41.8829
gene_241|GeneMark.hmm|561_nt|+|311421|311981	561	353.616	0	0
gene_242|GeneMark.hmm|357_nt|+|312194|312550	357	186.236	9	783.897
gene_243|GeneMark.hmm|3168_nt|+|313330|316497	3168	2941.89	3	16.5415
gene_244|GeneMark.hmm|357_nt|+|316618|316974	357	186.236	2	174.199
gene_245|GeneMark.hmm|462_nt|-|316964|317425	462	271.554	20	1194.68
gene_246|GeneMark.hmm|954_nt|-|317551|318504	954	727.968	2	44.5653
gene_247|GeneMark.hmm|393_nt|-|318612|319004	393	215.451	5	376.445
gene_248|GeneMark.hmm|1089_nt|-|319517|320605	1089	862.895	7	131.589
gene_249|GeneMark.hmm|300_nt|+|320705|321004	300	141.432	1	114.691
gene_250|GeneMark.hmm|600_nt|-|321318|321917	600	387.296	0	0
gene_251|GeneMark.hmm|591_nt|+|321986|322576	591	379.509	4	170.969
gene_252|GeneMark.hmm|462_nt|-|322633|323094	462	271.554	0	0
gene_253|GeneMark.hmm|507_nt|+|323169|323675	507	309.356	255	13370.9
gene_254|GeneMark.hmm|885_nt|-|323815|324699	885	659.239	5	123.029
gene_255|GeneMark.hmm|822_nt|+|324777|325598	822	597.794	0	0
gene_256|GeneMark.hmm|408_nt|+|325757|326164	408	227.468	0	0
gene_257|GeneMark.hmm|432_nt|-|326496|326927	432	247.403	0	0
gene_258|GeneMark.hmm|783_nt|+|327126|327908	783	559.598	3	86.961
gene_259|GeneMark.hmm|762_nt|+|328130|328891	762	539.197	0	0
gene_260|GeneMark.hmm|1314_nt|-|328912|330225	1314	1087.89	4	59.6421
gene_261|GeneMark.hmm|687_nt|-|330275|330961	687	467.765	8	277.422
gene_262|GeneMark.hmm|879_nt|-|331099|331977	879	653.305	80	1986.34
gene_263|GeneMark.hmm|966_nt|-|332144|333109	966	739.968	156	3419.72
gene_264|GeneMark.hmm|864_nt|-|333170|334033	864	638.75	5	126.975
gene_265|GeneMark.hmm|1650_nt|+|334119|335768	1650	1423.89	11	125.312
gene_266|GeneMark.hmm|345_nt|-|335761|336105	345	176.779	2	183.518
gene_267|GeneMark.hmm|639_nt|-|336163|336801	639	423.52	5	191.503
gene_268|GeneMark.hmm|1260_nt|-|336843|338102	1260	1033.89	1	15.6893
gene_269|GeneMark.hmm|1098_nt|+|338232|339329	1098	871.895	4	74.4176
gene_270|GeneMark.hmm|609_nt|-|341026|341634	609	395.224	0	0
gene_271|GeneMark.hmm|966_nt|-|341717|342682	966	739.968	8	175.371
gene_272|GeneMark.hmm|1011_nt|+|342776|343786	1011	784.895	4	82.6662
gene_273|GeneMark.hmm|852_nt|-|343791|344642	852	626.938	8	206.988
gene_274|GeneMark.hmm|303_nt|-|345165|345467	303	143.704	2	225.757
gene_275|GeneMark.hmm|2946_nt|+|345543|348488	2946	2719.89	23	137.169
gene_276|GeneMark.hmm|1704_nt|+|348569|350272	1704	1477.89	23.0428	252.913
gene_277|GeneMark.hmm|501_nt|-|351436|351936	501	303.943	26	1387.59
gene_278|GeneMark.hmm|831_nt|-|352284|353114	831	606.734	29	775.317
gene_279|GeneMark.hmm|369_nt|-|353584|353952	369	195.798	2	165.692
gene_280|GeneMark.hmm|648_nt|-|354408|355055	648	431.914	26	976.461
gene_281|GeneMark.hmm|555_nt|-|355610|356164	555	348.596	0	0
gene_282|GeneMark.hmm|1800_nt|+|356258|358057	1800	1573.89	2	20.6127
gene_283|GeneMark.hmm|603_nt|-|358054|358656	603	389.821	10	416.116
gene_284|GeneMark.hmm|498_nt|-|358727|359224	498	301.556	0	0
gene_285|GeneMark.hmm|867_nt|-|359304|360170	867	641.369	20	505.826
gene_286|GeneMark.hmm|618_nt|-|360227|360844	618	403.614	0	0
gene_287|GeneMark.hmm|396_nt|-|361039|361434	396	217.903	40	2977.66
gene_288|GeneMark.hmm|825_nt|-|361835|362659	825	600.734	20	540.042
gene_289|GeneMark.hmm|327_nt|+|362745|363071	327	162.331	1	99.9258
gene_290|GeneMark.hmm|474_nt|+|363225|363698	474	281.808	4	230.243
gene_291|GeneMark.hmm|1482_nt|-|363701|365182	1482	1255.89	5	64.5797
gene_292|GeneMark.hmm|447_nt|-|365292|365738	447	259.65	0	0
gene_293|GeneMark.hmm|993_nt|-|365831|366823	993	766.895	4	84.6065
gene_294|GeneMark.hmm|324_nt|+|366945|367268	324	159.708	0	0
gene_295|GeneMark.hmm|561_nt|+|367353|367913	561	353.616	1	45.872
gene_296|GeneMark.hmm|753_nt|-|367914|368666	753	530.679	0	0
gene_297|GeneMark.hmm|2268_nt|-|368772|371039	2268	2041.89	32	254.212
gene_298|GeneMark.hmm|3798_nt|+|371162|374959	3798	3571.89	56	254.313
gene_299|GeneMark.hmm|1479_nt|+|375063|376541	1479	1252.89	1	12.9469
gene_300|GeneMark.hmm|1620_nt|+|376626|378245	1620	1393.89	2	23.2745
gene_301|GeneMark.hmm|3333_nt|+|378283|381615	3333	3106.89	9	46.9889
gene_302|GeneMark.hmm|1155_nt|-|381982|383136	1155	928.895	0	0
gene_303|GeneMark.hmm|4926_nt|-|383391|388316	4926	4699.89	27	93.187
gene_304|GeneMark.hmm|825_nt|-|388586|389410	825	600.734	13	351.027
gene_305|GeneMark.hmm|2169_nt|-|389678|391846	2169	1942.89	136	1135.45
gene_306|GeneMark.hmm|1083_nt|+|391990|393072	1083	856.895	19	359.671
gene_307|GeneMark.hmm|2853_nt|-|393069|395921	2853	2626.89	37	228.475
gene_308|GeneMark.hmm|1791_nt|-|396096|397886	1791	1564.89	3	31.0968
gene_309|GeneMark.hmm|3534_nt|-|398042|401575	3534	3307.89	1124.39	5513.72
gene_310|GeneMark.hmm|696_nt|-|401701|402396	696	476.058	1	34.0738
gene_311|GeneMark.hmm|780_nt|-|402575|403354	780	556.709	4	116.55
gene_312|GeneMark.hmm|2226_nt|-|403533|405758	2226	1999.89	184	1492.42
gene_313|GeneMark.hmm|1293_nt|-|405766|407058	1293	1066.89	9	136.836
gene_314|GeneMark.hmm|975_nt|-|407109|408083	975	748.895	14	303.24
gene_315|GeneMark.hmm|1923_nt|-|408301|410223	1923	1696.89	3	28.6778
gene_316|GeneMark.hmm|537_nt|+|410354|410890	537	334.304	229	11111.5
gene_317|GeneMark.hmm|648_nt|-|411064|411711	648	431.914	4	150.225
gene_318|GeneMark.hmm|621_nt|-|411759|412379	621	406.573	1	39.8971
gene_319|GeneMark.hmm|309_nt|-|412457|412765	309	148.499	19	2075.44
gene_320|GeneMark.hmm|4971_nt|-|412915|417885	4971	4744.89	1867	6382.59
gene_321|GeneMark.hmm|2811_nt|-|417944|420754	2811	2584.89	75	470.65
gene_322|GeneMark.hmm|1911_nt|+|421176|423086	1911	1684.89	45	433.231
gene_323|GeneMark.hmm|660_nt|-|423578|424237	660	442.816	2	73.2633
gene_324|GeneMark.hmm|993_nt|-|424278|425270	993	766.895	0	0
gene_325|GeneMark.hmm|624_nt|-|425308|425931	624	409.324	2	79.2578
gene_326|GeneMark.hmm|441_nt|-|426224|426664	441	254.618	17	1083.03
gene_327|GeneMark.hmm|978_nt|-|427060|428037	978	751.895	12	258.883
gene_328|GeneMark.hmm|1461_nt|+|428144|429604	1461	1234.89	24	315.254
gene_329|GeneMark.hmm|396_nt|-|429617|430012	396	217.903	2	148.883
gene_330|GeneMark.hmm|1269_nt|+|430123|431391	1269	1042.89	5	77.7695
gene_331|GeneMark.hmm|348_nt|-|431464|431811	348	179.032	8	724.835
gene_332|GeneMark.hmm|2301_nt|-|431964|434264	2301	2074.89	49	383.071
gene_333|GeneMark.hmm|903_nt|+|434453|435355	903	677.107	5	119.782
gene_334|GeneMark.hmm|1071_nt|-|435370|436440	1071	844.895	2	38.3979
gene_335|GeneMark.hmm|654_nt|+|436845|437498	654	437.258	0	0
gene_336|GeneMark.hmm|2490_nt|+|437819|440308	2490	2263.89	33	236.449
gene_337|GeneMark.hmm|381_nt|-|440314|440694	381	205.717	5	394.258
gene_338|GeneMark.hmm|1047_nt|-|440999|442045	1047	820.895	0	0
gene_339|GeneMark.hmm|1626_nt|-|442203|443828	1626	1399.89	4	46.3494
